Epoch-Num	Learning-Rate	Train-Loss	Train-acc-B	Train-acc	Valid-Loss	Valid-acc-B	Valid-acc	
338.000000	0.075514	1.991000	57.714000	70.419000	2.303000	50.819000	57.091000	
339.000000	0.075383	1.997000	58.529000	70.867000	3.217000	23.100000	24.959000	
340.000000	0.075252	1.979000	58.180000	71.122000	2.477000	43.895000	48.015000	
341.000000	0.075121	2.001000	57.545000	70.501000	2.532000	38.330000	48.298000	
342.000000	0.074990	2.001000	57.297000	70.195000	2.542000	37.966000	44.327000	
343.000000	0.074858	1.989000	58.259000	71.020000	2.662000	40.882000	44.206000	
344.000000	0.074727	1.975000	59.502000	72.160000	2.063000	56.972000	64.344000	
345.000000	0.074595	1.995000	57.307000	70.399000	2.370000	50.137000	51.985000	
346.000000	0.074462	1.991000	57.538000	70.338000	2.958000	26.535000	32.091000	
347.000000	0.074330	1.987000	58.092000	71.010000	2.113000	51.527000	62.318000	
348.000000	0.074197	1.977000	58.306000	71.244000	2.165000	56.791000	61.629000	
349.000000	0.074065	1.998000	57.672000	70.165000	2.095000	50.891000	62.925000	
350.000000	0.073931	1.979000	57.191000	70.379000	2.714000	39.732000	39.668000	
351.000000	0.073798	1.993000	57.251000	70.480000	2.041000	57.413000	66.694000	
352.000000	0.073665	1.976000	59.209000	71.610000	2.109000	55.094000	62.115000	
353.000000	0.073531	1.984000	58.621000	71.000000	3.065000	26.412000	25.527000	
354.000000	0.073397	1.986000	58.947000	71.305000	2.938000	30.369000	34.036000	
355.000000	0.073263	1.985000	59.116000	71.112000	2.094000	54.085000	63.250000	
356.000000	0.073129	1.996000	57.895000	70.552000	2.639000	33.162000	39.951000	
357.000000	0.072994	1.992000	58.468000	70.898000	2.566000	38.798000	44.084000	
358.000000	0.072859	1.971000	58.713000	71.559000	2.078000	55.678000	64.789000	
359.000000	0.072725	1.987000	58.164000	70.776000	2.465000	44.942000	48.177000	
360.000000	0.072589	1.974000	58.815000	71.621000	2.069000	56.074000	64.100000	
361.000000	0.072454	1.971000	59.240000	71.458000	2.304000	50.072000	55.794000	
362.000000	0.072319	1.981000	58.800000	71.142000	2.020000	60.258000	66.572000	
363.000000	0.072183	1.974000	58.125000	70.959000	1.914000	63.391000	72.002000	
364.000000	0.072047	1.974000	58.902000	71.447000	2.020000	56.920000	65.073000	
365.000000	0.071911	1.983000	58.146000	70.684000	2.127000	50.588000	59.887000	
366.000000	0.071775	1.977000	59.053000	71.590000	2.044000	55.878000	66.167000	
367.000000	0.071638	1.978000	58.785000	71.122000	2.348000	47.801000	52.269000	
368.000000	0.071501	1.978000	58.911000	71.050000	2.559000	44.331000	47.528000	
369.000000	0.071365	1.975000	58.861000	71.407000	2.158000	52.778000	61.629000	
370.000000	0.071227	1.988000	57.835000	70.257000	2.582000	42.435000	45.827000	
371.000000	0.071090	1.983000	57.953000	70.460000	2.312000	49.787000	55.227000	
372.000000	0.070953	1.972000	58.519000	71.254000	2.065000	54.889000	64.546000	
373.000000	0.070815	1.982000	58.754000	71.132000	2.128000	53.751000	62.075000	
374.000000	0.070677	1.957000	59.102000	71.936000	2.347000	48.238000	53.606000	
375.000000	0.070540	1.983000	58.109000	71.020000	2.679000	37.270000	42.139000	
376.000000	0.070401	1.973000	59.271000	71.295000	3.441000	17.550000	18.882000	
377.000000	0.070263	1.962000	59.898000	71.783000	2.116000	51.277000	61.345000	
378.000000	0.070125	1.979000	59.030000	71.234000	2.220000	51.451000	58.995000	
379.000000	0.069986	1.965000	59.732000	72.079000	1.856000	65.194000	73.258000	
380.000000	0.069847	1.975000	58.919000	71.478000	2.255000	54.153000	57.618000	
381.000000	0.069708	1.970000	59.934000	71.834000	2.638000	40.312000	43.679000	
382.000000	0.069569	1.959000	59.726000	72.028000	2.055000	56.976000	63.938000	
383.000000	0.069430	1.963000	59.879000	71.997000	1.901000	63.071000	71.475000	
384.000000	0.069290	1.967000	59.140000	71.580000	2.485000	40.333000	46.434000	
385.000000	0.069150	1.967000	59.052000	71.651000	2.301000	48.448000	53.930000	
386.000000	0.069011	1.970000	59.220000	71.488000	2.196000	50.972000	59.036000	
387.000000	0.068871	1.956000	59.831000	72.007000	2.165000	52.583000	60.373000	
388.000000	0.068730	1.967000	59.690000	72.129000	3.359000	24.079000	24.392000	
389.000000	0.068590	1.966000	59.744000	71.824000	2.408000	39.955000	46.759000	
390.000000	0.068450	1.973000	59.454000	71.427000	1.991000	58.234000	67.828000	
391.000000	0.068309	1.965000	60.157000	72.323000	2.170000	51.469000	59.481000	
392.000000	0.068168	1.950000	60.138000	72.282000	2.003000	61.163000	67.423000	
393.000000	0.068027	1.956000	60.101000	72.099000	2.244000	53.622000	58.874000	
394.000000	0.067886	1.956000	58.875000	71.427000	1.888000	63.074000	72.771000	
395.000000	0.067745	1.965000	59.628000	71.967000	2.609000	39.116000	42.909000	
396.000000	0.067603	1.953000	59.762000	72.007000	2.056000	58.448000	66.167000	
397.000000	0.067462	1.961000	59.933000	72.221000	2.037000	55.934000	65.316000	
398.000000	0.067320	1.968000	59.006000	71.661000	2.273000	51.187000	56.969000	
399.000000	0.067178	1.970000	58.543000	71.437000	2.186000	51.643000	58.914000	
400.000000	0.067036	1.956000	60.110000	72.577000	2.798000	34.643000	36.143000	
401.000000	0.066894	1.967000	58.912000	71.539000	2.156000	52.727000	62.196000	
402.000000	0.066752	1.963000	59.689000	71.519000	1.962000	62.615000	71.029000	
403.000000	0.066609	1.975000	58.468000	71.091000	2.045000	57.640000	64.668000	
404.000000	0.066467	1.960000	59.410000	71.773000	1.851000	65.032000	75.122000	
405.000000	0.066324	1.946000	60.414000	72.323000	2.526000	43.944000	45.827000	
406.000000	0.066181	1.965000	59.489000	71.682000	1.985000	59.469000	67.464000	
407.000000	0.066038	1.956000	59.900000	72.445000	2.271000	52.104000	56.118000	
408.000000	0.065895	1.957000	60.411000	72.374000	2.249000	48.203000	54.862000	
409.000000	0.065752	1.954000	60.036000	72.160000	2.221000	50.284000	58.833000	
410.000000	0.065609	1.961000	59.957000	72.119000	2.310000	47.664000	55.632000	
411.000000	0.065465	1.956000	60.080000	72.577000	2.032000	61.031000	68.233000	
412.000000	0.065322	1.948000	60.635000	72.506000	2.394000	47.666000	51.378000	
413.000000	0.065178	1.969000	60.017000	71.926000	2.387000	46.552000	51.418000	
414.000000	0.065034	1.941000	60.738000	72.720000	2.099000	55.487000	62.885000	
415.000000	0.064890	1.954000	60.399000	72.761000	1.934000	61.954000	68.922000	
416.000000	0.064746	1.945000	60.413000	72.659000	3.150000	24.129000	24.352000	
417.000000	0.064602	1.951000	60.462000	72.425000	2.169000	51.674000	58.712000	
418.000000	0.064457	1.946000	60.139000	72.364000	2.036000	60.774000	66.126000	
419.000000	0.064313	1.947000	60.297000	72.343000	2.252000	47.491000	57.374000	
420.000000	0.064168	1.947000	59.554000	72.109000	2.855000	36.854000	33.874000	
421.000000	0.064023	1.957000	60.704000	72.985000	2.323000	52.565000	52.755000	
422.000000	0.063879	1.936000	61.436000	73.178000	2.445000	45.790000	50.081000	
423.000000	0.063734	1.941000	60.901000	73.046000	2.056000	53.263000	64.344000	
424.000000	0.063589	1.968000	59.244000	71.498000	2.433000	47.549000	50.689000	
425.000000	0.063443	1.944000	60.240000	72.506000	2.161000	52.109000	60.211000	
426.000000	0.063298	1.954000	60.206000	72.364000	1.874000	63.136000	73.055000	
427.000000	0.063153	1.941000	60.435000	72.995000	2.055000	55.152000	65.559000	
428.000000	0.063007	1.945000	61.010000	72.740000	2.367000	51.849000	53.241000	
429.000000	0.062862	1.945000	60.811000	72.903000	2.157000	52.349000	60.089000	
430.000000	0.062716	1.943000	60.668000	72.598000	2.032000	58.851000	66.451000	
431.000000	0.062570	1.951000	60.433000	72.465000	3.337000	26.800000	21.394000	
432.000000	0.062424	1.945000	59.952000	71.967000	2.433000	44.081000	52.269000	
433.000000	0.062278	1.955000	60.593000	72.374000	2.080000	57.277000	64.222000	
434.000000	0.062132	1.936000	60.785000	72.811000	2.296000	50.428000	54.741000	
435.000000	0.061986	1.951000	59.873000	72.343000	2.697000	36.598000	39.789000	
436.000000	0.061840	1.944000	60.007000	72.353000	2.068000	54.719000	64.465000	
437.000000	0.061694	1.940000	60.976000	72.822000	2.102000	52.326000	62.885000	
438.000000	0.061547	1.945000	61.050000	72.913000	2.778000	34.220000	37.561000	
439.000000	0.061401	1.939000	61.351000	72.974000	2.284000	45.859000	54.173000	
440.000000	0.061254	1.936000	61.027000	73.137000	2.201000	57.189000	60.008000	
441.000000	0.061107	1.945000	61.304000	72.903000	1.900000	63.767000	71.637000	
442.000000	0.060960	1.931000	61.848000	73.728000	2.435000	47.812000	49.757000	
443.000000	0.060814	1.934000	61.365000	73.147000	1.982000	58.153000	68.517000	
444.000000	0.060667	1.943000	61.178000	72.811000	2.114000	55.226000	62.358000	
445.000000	0.060520	1.935000	61.483000	73.168000	1.825000	67.007000	75.770000	
446.000000	0.060372	1.930000	61.824000	73.626000	1.946000	62.197000	68.882000	
447.000000	0.060225	1.931000	61.640000	73.310000	2.425000	44.401000	52.431000	
448.000000	0.060078	1.935000	61.577000	73.280000	1.909000	63.671000	70.908000	
449.000000	0.059931	1.920000	62.604000	73.819000	2.007000	57.658000	67.788000	
450.000000	0.059783	1.937000	61.300000	73.229000	1.999000	59.397000	66.856000	
451.000000	0.059636	1.922000	61.893000	73.544000	2.084000	60.320000	64.506000	
452.000000	0.059488	1.936000	62.020000	73.025000	2.205000	54.430000	58.752000	
453.000000	0.059341	1.930000	61.718000	72.985000	2.379000	44.832000	51.094000	
454.000000	0.059193	1.925000	62.555000	73.921000	2.021000	57.901000	65.762000	
455.000000	0.059045	1.921000	61.866000	73.758000	1.989000	61.774000	66.775000	
456.000000	0.058897	1.937000	61.540000	73.249000	2.146000	57.404000	61.872000	
457.000000	0.058749	1.925000	62.111000	73.443000	2.168000	52.950000	60.940000	
458.000000	0.058601	1.927000	61.867000	73.514000	2.856000	34.975000	36.588000	
459.000000	0.058453	1.930000	61.379000	73.463000	1.949000	63.536000	71.515000	
460.000000	0.058305	1.930000	60.777000	73.056000	2.138000	57.344000	62.925000	
461.000000	0.058157	1.930000	61.315000	73.453000	1.993000	61.079000	67.707000	
462.000000	0.058009	1.912000	62.965000	74.206000	2.575000	43.848000	46.475000	
463.000000	0.057861	1.935000	61.912000	73.208000	2.206000	53.777000	57.293000	
464.000000	0.057712	1.936000	61.459000	73.076000	2.272000	53.492000	56.442000	
465.000000	0.057564	1.922000	61.565000	73.850000	2.344000	46.384000	52.350000	
466.000000	0.057416	1.928000	61.433000	73.565000	2.664000	39.312000	44.530000	
467.000000	0.057267	1.928000	61.651000	73.453000	2.045000	57.994000	65.478000	
468.000000	0.057119	1.923000	62.052000	73.667000	2.219000	52.030000	58.712000	
469.000000	0.056970	1.925000	62.229000	73.901000	2.040000	58.396000	64.870000	
470.000000	0.056822	1.932000	61.656000	73.402000	2.094000	59.628000	64.303000	
471.000000	0.056673	1.930000	61.742000	73.738000	2.771000	43.673000	39.303000	
472.000000	0.056524	1.930000	61.728000	73.249000	2.092000	57.722000	64.708000	
473.000000	0.056376	1.935000	61.995000	73.076000	2.149000	55.956000	62.723000	
474.000000	0.056227	1.924000	61.944000	73.738000	2.070000	56.123000	64.708000	
475.000000	0.056078	1.906000	62.716000	74.379000	2.093000	60.395000	63.695000	
476.000000	0.055929	1.923000	61.528000	73.473000	2.323000	48.033000	53.079000	
477.000000	0.055780	1.923000	62.092000	73.707000	2.193000	55.930000	62.439000	
478.000000	0.055631	1.927000	62.741000	73.921000	2.180000	51.219000	58.468000	
479.000000	0.055483	1.906000	62.143000	74.114000	2.410000	47.201000	49.352000	
480.000000	0.055334	1.911000	62.622000	73.972000	2.251000	53.183000	57.334000	
481.000000	0.055185	1.914000	62.633000	74.155000	2.000000	59.770000	68.274000	
482.000000	0.055036	1.917000	62.753000	74.308000	2.036000	59.662000	66.491000	
483.000000	0.054887	1.919000	62.414000	74.175000	2.493000	40.783000	47.245000	
484.000000	0.054738	1.910000	62.991000	74.308000	2.103000	57.949000	64.141000	
485.000000	0.054588	1.913000	62.801000	74.308000	2.322000	49.538000	53.647000	
486.000000	0.054439	1.921000	62.239000	73.738000	2.057000	58.507000	64.749000	
487.000000	0.054290	1.920000	62.440000	73.840000	1.880000	66.136000	73.055000	
488.000000	0.054141	1.917000	61.877000	73.677000	1.811000	68.348000	77.107000	
489.000000	0.053992	1.920000	61.725000	73.443000	2.156000	51.858000	60.535000	
490.000000	0.053843	1.907000	62.863000	74.349000	2.358000	46.166000	52.715000	
491.000000	0.053694	1.905000	63.104000	74.766000	2.034000	57.807000	65.762000	
492.000000	0.053544	1.903000	63.429000	74.634000	2.633000	38.634000	43.558000	
493.000000	0.053395	1.927000	62.090000	73.728000	1.826000	70.623000	75.689000	
494.000000	0.053246	1.912000	62.538000	73.941000	1.745000	71.080000	79.741000	
495.000000	0.053097	1.907000	63.112000	74.257000	2.061000	58.305000	64.587000	
496.000000	0.052948	1.902000	62.788000	74.420000	2.432000	49.628000	51.337000	
497.000000	0.052798	1.900000	63.131000	74.583000	2.190000	54.205000	60.737000	
498.000000	0.052649	1.910000	62.624000	74.013000	2.032000	58.769000	66.370000	
499.000000	0.052500	1.898000	63.359000	74.583000	2.059000	57.906000	64.627000	
500.000000	0.052351	1.904000	62.171000	74.114000	2.059000	58.954000	64.506000	
501.000000	0.052202	1.906000	63.163000	74.237000	1.855000	65.237000	73.258000	
502.000000	0.052052	1.900000	63.358000	74.471000	1.879000	65.347000	72.771000	
503.000000	0.051903	1.891000	63.363000	74.501000	2.234000	52.810000	56.807000	
504.000000	0.051754	1.919000	62.421000	73.860000	1.912000	61.388000	70.016000	
505.000000	0.051605	1.896000	62.980000	74.786000	2.316000	45.872000	52.269000	
506.000000	0.051456	1.907000	63.293000	74.399000	2.082000	58.388000	63.574000	
507.000000	0.051306	1.912000	62.869000	73.972000	1.849000	67.902000	75.567000	
508.000000	0.051157	1.905000	62.414000	73.982000	1.926000	65.563000	71.029000	
509.000000	0.051008	1.896000	63.827000	74.878000	1.922000	67.017000	70.583000	
510.000000	0.050859	1.891000	64.076000	74.919000	1.989000	61.812000	67.423000	
511.000000	0.050710	1.907000	63.085000	74.196000	2.037000	60.058000	65.519000	
512.000000	0.050561	1.908000	62.765000	74.094000	2.143000	56.356000	61.912000	
513.000000	0.050412	1.887000	64.675000	75.814000	2.198000	54.017000	58.266000	
514.000000	0.050262	1.894000	64.029000	74.969000	2.710000	40.582000	38.250000	
515.000000	0.050113	1.889000	63.793000	74.990000	1.805000	71.188000	77.147000	
516.000000	0.049964	1.888000	64.094000	75.224000	1.730000	70.038000	79.295000	
517.000000	0.049815	1.896000	62.903000	74.338000	2.844000	31.888000	35.981000	
518.000000	0.049666	1.889000	63.373000	75.244000	2.050000	59.862000	65.600000	
519.000000	0.049517	1.891000	64.358000	75.061000	2.881000	35.582000	36.224000	
520.000000	0.049369	1.898000	63.992000	74.980000	2.008000	58.978000	66.126000	
521.000000	0.049220	1.900000	63.825000	74.522000	2.141000	54.303000	61.021000	
522.000000	0.049071	1.897000	63.345000	74.634000	2.056000	56.092000	64.546000	
523.000000	0.048922	1.893000	64.080000	75.377000	2.265000	49.930000	56.564000	
524.000000	0.048773	1.902000	63.773000	74.949000	1.805000	66.726000	76.094000	
525.000000	0.048624	1.898000	63.929000	75.031000	1.990000	60.408000	69.246000	
526.000000	0.048476	1.892000	63.248000	74.796000	1.972000	63.302000	69.611000	
527.000000	0.048327	1.893000	63.444000	74.776000	2.133000	54.049000	60.778000	
528.000000	0.048178	1.892000	64.500000	75.295000	1.904000	64.371000	73.177000	
529.000000	0.048030	1.887000	63.743000	74.898000	2.173000	56.410000	61.264000	
530.000000	0.047881	1.893000	63.145000	74.379000	1.814000	66.259000	76.985000	
531.000000	0.047733	1.885000	63.877000	75.153000	2.722000	36.999000	39.019000	
532.000000	0.047584	1.897000	63.362000	74.674000	2.061000	58.855000	64.546000	
533.000000	0.047436	1.879000	65.128000	75.825000	2.024000	57.748000	66.045000	
534.000000	0.047288	1.887000	64.263000	75.519000	2.246000	48.961000	55.551000	
535.000000	0.047139	1.892000	63.317000	74.562000	1.858000	66.485000	73.379000	
536.000000	0.046991	1.890000	64.234000	75.143000	1.965000	62.658000	68.598000	
537.000000	0.046843	1.877000	64.312000	75.509000	2.182000	53.201000	59.846000	
538.000000	0.046695	1.876000	64.622000	75.702000	2.081000	57.018000	64.100000	
539.000000	0.046547	1.890000	63.803000	74.959000	2.079000	54.952000	63.736000	
540.000000	0.046399	1.892000	64.114000	75.041000	2.147000	56.647000	62.682000	
541.000000	0.046251	1.876000	64.104000	75.275000	2.179000	56.097000	59.846000	
542.000000	0.046103	1.888000	63.757000	74.919000	2.526000	45.593000	49.716000	
543.000000	0.045955	1.883000	63.914000	75.010000	1.823000	66.730000	76.337000	
544.000000	0.045807	1.888000	64.156000	74.949000	1.935000	63.455000	70.138000	
545.000000	0.045659	1.879000	65.131000	75.774000	1.928000	64.501000	71.070000	
546.000000	0.045512	1.877000	64.907000	75.733000	1.995000	61.417000	67.301000	
547.000000	0.045364	1.880000	64.817000	75.713000	1.847000	66.446000	73.703000	
548.000000	0.045217	1.883000	64.498000	75.550000	1.851000	64.931000	74.230000	
549.000000	0.045069	1.880000	64.531000	75.438000	2.056000	58.699000	65.600000	
550.000000	0.044922	1.881000	64.659000	75.529000	2.147000	58.848000	60.900000	
551.000000	0.044775	1.896000	64.402000	75.336000	1.982000	64.536000	69.246000	
552.000000	0.044628	1.873000	65.007000	75.702000	1.949000	61.388000	69.327000	
553.000000	0.044480	1.877000	65.115000	76.201000	2.318000	51.445000	54.903000	
554.000000	0.044333	1.867000	65.639000	76.445000	1.781000	71.594000	77.674000	
555.000000	0.044186	1.886000	64.197000	75.265000	2.023000	58.122000	66.896000	
556.000000	0.044040	1.877000	64.421000	75.489000	1.887000	63.653000	72.285000	
557.000000	0.043893	1.874000	64.260000	75.295000	1.987000	62.997000	68.395000	
558.000000	0.043746	1.880000	64.508000	75.316000	1.862000	64.805000	73.055000	
559.000000	0.043599	1.880000	64.841000	75.468000	1.898000	64.999000	71.475000	
560.000000	0.043453	1.879000	65.815000	76.211000	2.143000	58.951000	64.506000	
561.000000	0.043306	1.877000	65.440000	76.018000	2.018000	58.221000	66.207000	
562.000000	0.043160	1.875000	65.288000	75.967000	1.933000	66.026000	71.353000	
563.000000	0.043014	1.863000	66.188000	76.476000	2.679000	36.322000	39.627000	
564.000000	0.042868	1.879000	65.042000	75.651000	1.990000	58.767000	66.532000	
565.000000	0.042722	1.879000	64.346000	75.356000	2.570000	44.825000	45.867000	
566.000000	0.042576	1.854000	66.212000	76.832000	1.840000	66.843000	74.676000	
567.000000	0.042430	1.875000	65.479000	75.957000	2.407000	43.422000	50.000000	
568.000000	0.042284	1.858000	66.448000	76.618000	2.097000	56.570000	63.006000	
569.000000	0.042138	1.852000	66.764000	76.802000	2.183000	57.023000	59.117000	
570.000000	0.041993	1.865000	65.619000	76.303000	1.920000	63.564000	72.164000	
571.000000	0.041847	1.865000	66.027000	76.425000	2.031000	55.530000	64.182000	
572.000000	0.041702	1.857000	65.848000	76.395000	1.886000	65.007000	72.650000	
573.000000	0.041557	1.863000	64.478000	75.692000	2.062000	58.143000	66.086000	
574.000000	0.041411	1.869000	65.617000	76.211000	1.873000	65.668000	73.339000	
575.000000	0.041266	1.863000	65.763000	76.395000	1.920000	61.549000	70.786000	
576.000000	0.041121	1.863000	65.757000	76.242000	1.890000	65.051000	71.759000	
577.000000	0.040977	1.860000	66.365000	76.466000	2.012000	60.719000	66.937000	
578.000000	0.040832	1.858000	66.467000	76.659000	1.815000	67.037000	75.689000	
579.000000	0.040687	1.866000	65.613000	76.283000	2.109000	58.534000	62.561000	
580.000000	0.040543	1.859000	65.758000	76.221000	1.794000	71.340000	77.229000	
581.000000	0.040398	1.864000	65.195000	75.906000	2.187000	54.086000	58.630000	
582.000000	0.040254	1.865000	66.261000	76.588000	1.827000	70.385000	74.716000	
583.000000	0.040110	1.855000	66.905000	76.853000	1.904000	59.472000	72.204000	
584.000000	0.039966	1.858000	66.914000	76.914000	2.499000	46.018000	49.028000	
585.000000	0.039822	1.845000	67.147000	77.138000	2.070000	58.206000	64.222000	
586.000000	0.039678	1.850000	66.550000	76.761000	1.829000	66.717000	74.473000	
587.000000	0.039535	1.853000	66.371000	76.700000	1.929000	62.675000	70.057000	
588.000000	0.039391	1.850000	66.338000	77.077000	2.221000	53.524000	59.806000	
589.000000	0.039248	1.849000	66.970000	76.761000	1.931000	60.742000	69.935000	
590.000000	0.039105	1.854000	65.971000	76.659000	1.912000	62.848000	71.475000	
591.000000	0.038962	1.862000	66.257000	76.130000	1.895000	68.269000	74.514000	
592.000000	0.038819	1.836000	66.894000	77.077000	1.753000	71.868000	78.323000	
593.000000	0.038676	1.833000	66.747000	77.290000	1.860000	68.141000	73.784000	
594.000000	0.038533	1.849000	66.314000	76.720000	2.179000	53.644000	59.643000	
595.000000	0.038391	1.846000	67.202000	77.138000	1.957000	63.842000	69.368000	
596.000000	0.038248	1.856000	65.978000	76.476000	2.054000	54.400000	65.316000	
597.000000	0.038106	1.842000	66.751000	77.209000	1.793000	71.620000	77.107000	
598.000000	0.037964	1.847000	67.204000	77.097000	2.082000	57.444000	65.843000	
599.000000	0.037822	1.845000	66.866000	77.087000	1.739000	71.594000	79.011000	
600.000000	0.037680	1.851000	66.520000	76.883000	2.010000	60.356000	66.126000	
601.000000	0.037538	1.850000	66.518000	76.690000	2.187000	55.513000	60.575000	
602.000000	0.037397	1.839000	66.988000	77.199000	2.133000	58.561000	61.467000	
603.000000	0.037255	1.842000	67.286000	77.260000	1.755000	71.112000	79.335000	
604.000000	0.037114	1.859000	65.989000	76.496000	2.461000	42.394000	47.447000	
605.000000	0.036973	1.852000	66.079000	76.537000	1.767000	71.457000	78.444000	
606.000000	0.036832	1.842000	67.424000	77.280000	2.230000	54.067000	58.995000	
607.000000	0.036691	1.848000	67.013000	77.087000	2.055000	62.637000	65.600000	
608.000000	0.036550	1.842000	67.248000	77.290000	1.966000	60.187000	68.841000	
609.000000	0.036410	1.854000	66.238000	76.435000	2.341000	52.317000	53.079000	
610.000000	0.036270	1.842000	66.627000	76.985000	2.204000	53.242000	57.982000	
611.000000	0.036129	1.829000	67.104000	77.484000	1.745000	71.633000	77.350000	
612.000000	0.035989	1.824000	67.641000	77.901000	1.964000	62.715000	69.368000	
613.000000	0.035850	1.843000	66.773000	76.975000	1.781000	70.331000	77.674000	
614.000000	0.035710	1.840000	67.002000	77.199000	1.994000	59.835000	67.301000	
615.000000	0.035570	1.837000	66.933000	77.311000	1.873000	64.789000	71.677000	
616.000000	0.035431	1.849000	66.036000	76.649000	1.843000	66.036000	74.959000	
617.000000	0.035292	1.841000	67.851000	77.809000	2.245000	53.214000	57.293000	
618.000000	0.035153	1.833000	67.094000	77.168000	1.755000	71.403000	78.282000	
619.000000	0.035014	1.839000	67.774000	77.433000	1.890000	68.303000	72.488000	
620.000000	0.034875	1.839000	67.318000	77.219000	1.815000	65.537000	75.891000	
621.000000	0.034737	1.835000	68.135000	77.697000	1.829000	66.852000	74.919000	
622.000000	0.034599	1.835000	67.722000	77.738000	1.970000	64.232000	69.935000	
623.000000	0.034460	1.829000	68.634000	77.921000	2.058000	59.095000	65.964000	
624.000000	0.034323	1.824000	68.366000	78.084000	2.002000	56.269000	67.382000	
625.000000	0.034185	1.822000	68.168000	77.932000	1.837000	68.741000	74.392000	
626.000000	0.034047	1.833000	68.379000	77.871000	2.140000	56.428000	61.912000	
627.000000	0.033910	1.838000	67.154000	77.402000	2.288000	53.165000	57.658000	
628.000000	0.033773	1.832000	67.777000	77.504000	2.075000	59.641000	64.789000	
629.000000	0.033635	1.834000	67.816000	77.514000	1.749000	73.563000	78.485000	
630.000000	0.033499	1.820000	68.182000	78.013000	1.794000	70.492000	76.094000	
631.000000	0.033362	1.823000	68.053000	78.064000	1.984000	60.173000	68.841000	
632.000000	0.033225	1.831000	67.091000	77.474000	2.125000	56.065000	61.143000	
633.000000	0.033089	1.827000	68.636000	78.308000	1.910000	63.822000	70.786000	
634.000000	0.032953	1.822000	68.220000	77.860000	2.048000	57.468000	64.303000	
635.000000	0.032817	1.829000	68.099000	77.657000	1.832000	67.683000	74.433000	
636.000000	0.032681	1.819000	68.185000	78.329000	2.461000	47.685000	49.433000	
637.000000	0.032546	1.817000	68.434000	78.461000	1.799000	67.794000	77.269000	
638.000000	0.032411	1.820000	68.461000	78.390000	1.879000	65.201000	72.204000	
639.000000	0.032275	1.810000	68.829000	78.237000	2.043000	59.673000	65.559000	
640.000000	0.032141	1.810000	69.041000	78.593000	1.821000	69.236000	75.851000	
641.000000	0.032006	1.814000	68.525000	78.451000	1.812000	71.698000	76.783000	
642.000000	0.031871	1.822000	68.485000	78.013000	1.992000	61.698000	69.368000	
643.000000	0.031737	1.826000	67.881000	77.748000	1.774000	71.234000	77.553000	
644.000000	0.031603	1.826000	69.348000	78.298000	1.968000	63.912000	69.084000	
645.000000	0.031469	1.825000	68.284000	77.840000	1.962000	63.210000	68.841000	
646.000000	0.031335	1.810000	69.221000	78.766000	1.773000	72.505000	77.674000	
647.000000	0.031202	1.833000	68.262000	78.084000	1.900000	66.810000	72.893000	
648.000000	0.031069	1.819000	68.043000	78.023000	1.793000	68.453000	76.013000	
649.000000	0.030935	1.823000	69.149000	78.614000	1.871000	65.765000	72.002000	
650.000000	0.030803	1.814000	68.688000	78.379000	1.760000	71.147000	77.958000	
651.000000	0.030670	1.821000	68.166000	77.789000	1.868000	64.580000	72.326000	
652.000000	0.030538	1.822000	68.662000	78.023000	1.743000	73.181000	79.498000	
653.000000	0.030405	1.833000	68.265000	77.820000	1.749000	71.749000	78.930000	
654.000000	0.030273	1.820000	67.636000	77.942000	2.127000	57.137000	63.574000	
655.000000	0.030142	1.801000	69.195000	78.746000	1.822000	70.749000	74.959000	
656.000000	0.030010	1.808000	69.083000	78.614000	1.659000	77.483000	83.347000	
657.000000	0.029879	1.804000	69.364000	78.817000	2.132000	52.474000	59.846000	
658.000000	0.029748	1.807000	69.066000	78.410000	2.049000	60.544000	65.154000	
659.000000	0.029617	1.813000	68.887000	78.420000	1.779000	69.678000	77.431000	
660.000000	0.029486	1.802000	69.823000	79.082000	1.818000	67.879000	74.635000	
661.000000	0.029356	1.793000	69.536000	79.367000	1.902000	66.640000	71.556000	
662.000000	0.029225	1.806000	69.257000	78.919000	1.778000	70.586000	77.391000	
663.000000	0.029095	1.805000	69.542000	78.715000	1.673000	74.466000	81.767000	
664.000000	0.028966	1.790000	69.323000	79.102000	1.667000	76.592000	82.091000	
665.000000	0.028836	1.801000	69.747000	79.041000	1.846000	70.497000	74.919000	
666.000000	0.028707	1.806000	69.642000	78.807000	2.186000	58.315000	60.818000	
667.000000	0.028578	1.799000	69.119000	78.909000	1.784000	69.571000	77.229000	
668.000000	0.028449	1.799000	69.092000	78.715000	1.709000	71.776000	79.741000	
669.000000	0.028321	1.814000	69.382000	78.502000	2.183000	53.184000	60.737000	
670.000000	0.028192	1.801000	69.932000	79.163000	1.802000	71.442000	76.175000	
671.000000	0.028064	1.795000	69.982000	79.591000	1.995000	60.791000	68.152000	
672.000000	0.027936	1.799000	69.885000	79.061000	1.781000	69.754000	77.472000	
673.000000	0.027809	1.797000	70.061000	79.438000	1.939000	67.294000	69.611000	
674.000000	0.027681	1.790000	69.852000	79.214000	1.845000	66.633000	73.460000	
675.000000	0.027554	1.799000	69.252000	78.695000	1.796000	72.956000	76.094000	
676.000000	0.027427	1.802000	70.001000	78.888000	1.776000	69.023000	76.580000	
